89913540096,1716228692918713600,1716228782832253696,della-l08g5,1,100000000
90928984832,1716228784830882048,1716228875759866880,della-l08g5,1,100000000
90891853824,1716228877756164096,1716228968648017920,della-l08g5,1,100000000
90928205312,1716228970650336000,1716229061578541312,della-l08g5,1,100000000
90895699200,1716229063575278336,1716229154470977536,della-l08g5,1,100000000
90928699136,1716229156466959616,1716229247395658752,della-l08g5,1,100000000
90891697920,1716229249391885824,1716229340283583744,della-l08g5,1,100000000
90929095680,1716229342279700480,1716229433208796160,della-l08g5,1,100000000
90892341504,1716229435221403392,1716229526113744896,della-l08g5,1,100000000
90927639296,1716229528121112064,1716229619048751360,della-l08g5,1,100000000
90896564992,1716229621044713472,1716229711941278464,della-l08g5,1,100000000
90928329984,1716229713937818624,1716229804866148608,della-l08g5,1,100000000
90894479104,1716229806864943104,1716229897759422208,della-l08g5,1,100000000
90927034880,1716229899760295680,1716229990687330560,della-l08g5,1,100000000
90896492544,1716229992684452608,1716230083580945152,della-l08g5,1,100000000
90928637696,1716230085578686976,1716230176507324672,della-l08g5,1,100000000
90891775744,1716230178503649280,1716230269395425024,della-l08g5,1,100000000
90927277312,1716230271391567872,1716230362318845184,della-l08g5,1,100000000
90895814656,1716230364319901952,1716230455215716608,della-l08g5,1,100000000
90929827584,1716230457233693440,1716230548163521024,della-l08g5,1,100000000
89774409216,1716230713638277376,1716230803412686592,della-l08g5,1,100000000
91071926016,1716230805418610432,1716230896490536448,della-l08g5,1,100000000
91129565440,1716230898496679936,1716230989626245376,della-l08g5,1,100000000
91079552768,1716230991632295680,1716231082711848448,della-l08g5,1,100000000
91128381952,1716231084731317760,1716231175859699712,della-l08g5,1,100000000
91072523776,1716231177866787328,1716231268939311104,della-l08g5,1,100000000
91130367744,1716231270945078272,1716231362075446016,della-l08g5,1,100000000
91070911488,1716231364083002624,1716231455153914112,della-l08g5,1,100000000
91132029440,1716231457159571200,1716231548291600640,della-l08g5,1,100000000
91075409408,1716231550301324288,1716231641376733696,della-l08g5,1,100000000
91137298176,1716231643383242752,1716231734520540928,della-l08g5,1,100000000
91070957056,1716231736530005760,1716231827600962816,della-l08g5,1,100000000
91129985280,1716231829606900480,1716231920736885760,della-l08g5,1,100000000
91080206848,1716231922744381184,1716232013824588032,della-l08g5,1,100000000
91132376576,1716232015833267968,1716232106965644544,della-l08g5,1,100000000
91087603456,1716232108970684416,1716232200058287872,della-l08g5,1,100000000
91129504512,1716232202064870400,1716232293194374912,della-l08g5,1,100000000
91070565120,1716232295200178944,1716232386270744064,della-l08g5,1,100000000
91125709568,1716232388277936640,1716232479403646208,della-l08g5,1,100000000
91069718016,1716232481421614592,1716232572491332608,della-l08g5,1,100000000
89752092672,1716234879466825216,1716234969218917888,della-l08g5,1,100000000
91061949440,1716234971238473728,1716235062300423168,della-l08g5,1,100000000
91112572160,1716235064308954112,1716235155421526272,della-l08g5,1,100000000
91064364800,1716235157435836160,1716235248500200960,della-l08g5,1,100000000
91111310336,1716235250520439552,1716235341631749888,della-l08g5,1,100000000
91065227520,1716235343641581056,1716235434706808576,della-l08g5,1,100000000
91113160960,1716235436715624448,1716235527828785408,della-l08g5,1,100000000
91068180224,1716235529852656640,1716235620920836864,della-l08g5,1,100000000
91113337600,1716235622927320576,1716235714040658176,della-l08g5,1,100000000
91058618368,1716235716048880640,1716235807107499008,della-l08g5,1,100000000
91115596288,1716235809117655040,1716235900233251328,della-l08g5,1,100000000
91052692224,1716235902241268224,1716235993293960448,della-l08g5,1,100000000
91113727232,1716235995299762432,1716236086413489664,della-l08g5,1,100000000
91068105472,1716236088418311936,1716236179486417408,della-l08g5,1,100000000
91116993280,1716236181494109952,1716236272611103232,della-l08g5,1,100000000
91069326848,1716236274626807552,1716236365696134400,della-l08g5,1,100000000
91122311936,1716236367703429376,1716236458825741312,della-l08g5,1,100000000
91074323456,1716236460834182400,1716236551908505856,della-l08g5,1,100000000
91136142336,1716236553916442368,1716236645052584704,della-l08g5,1,100000000
91075027712,1716236647061720320,1716236738136748032,della-l08g5,1,100000000
90683890688,1716256665545747712,1716256756229638400,della-l07g5,1,100000000
92085041664,1716256758247863552,1716256850332905216,della-l07g5,1,100000000
91820338176,1716256852349220352,1716256944169558528,della-l07g5,1,100000000
92092443648,1716256946187971328,1716257038280414976,della-l07g5,1,100000000
91817525248,1716257040297973248,1716257132115498496,della-l07g5,1,100000000
92085819392,1716257134129851904,1716257226215671296,della-l07g5,1,100000000
91795811072,1716257228233068032,1716257320028879104,della-l07g5,1,100000000
92070345984,1716257322047968512,1716257414118314496,della-l07g5,1,100000000
91769292544,1716257416134188288,1716257507903480832,della-l07g5,1,100000000
92068722432,1716257509920240128,1716257601988962560,della-l07g5,1,100000000
91770515456,1716257604006285312,1716257695776800768,della-l07g5,1,100000000
92075454720,1716257697794134528,1716257789869589248,della-l07g5,1,100000000
91783694336,1716257791887478528,1716257883671172864,della-l07g5,1,100000000
92095640576,1716257885712135168,1716257977807775744,della-l07g5,1,100000000
90565880576,1716258182848413440,1716258273414294016,della-l07g5,1,100000000
92067242240,1716258275427983616,1716258367495225856,della-l07g5,1,100000000
91784821504,1716258369510070016,1716258461294891520,della-l07g5,1,100000000
92086873600,1716258463308604160,1716258555395477760,della-l07g5,1,100000000
91803438848,1716258557408492800,1716258649211931648,della-l07g5,1,100000000
92092048640,1716258651225791488,1716258743317840128,della-l07g5,1,100000000
91807529984,1716258745332638208,1716258837140168192,della-l07g5,1,100000000
92084294912,1716258839153830912,1716258931238125824,della-l07g5,1,100000000
91813280512,1716258933250340608,1716259025063621120,della-l07g5,1,100000000
